공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01470093,2026-04-23,경기도 김포시,2026년 운양지하차도 조도개선 전기공사,대성전기,140860260,90.032,
R26BK01470852,2026-04-23,의령군산림조합,2026년 산불예방 숲가꾸기사업(1차)(지정1지구),주식회사 성우숲,54003000,89.875,
R26BK01472244,2026-04-23,전남광주통합특별시 동구,2026년 소태동 산림피해지 복구사업,우성임업주식회사,46666600,90.329,
R26BK01467050,2026-04-22,충청남도 천안시,통계청사거리 외1개소 교통사고잦은곳 개선공사,주식회사 통일,107068230,90.79,
R26BK01473223,2026-04-23,경상북도 봉화군,봉화대교~SK주유소 외 1개소 인도정비공사,(주)덕일건설,251051000,90.29,
R26BK01471083,2026-04-23,충청남도 당진시,송악읍 방계리 통합 마을회관 신축공사(전기)(입찰대행),주식회사 구주전력,20448546,90.324,
R26BK01473470,2026-04-23,경상남도 양산시,어린이공원 및 소공원 어린이놀이시설 정비공사,(주)푸른들조경,81872400,90.2,
R26BK01472933,2026-04-23,고양시 일산서구청,2026년 가로수 관리 연간단가공사,주홍조경,116896400,90.187,
R26BK01472799,2026-04-23,강원특별자치도 평창군,평창 파크골프장 화장실 및 락카룸 신축공사,세진건설(주),278878000,90.583,
R26BK01472605,2026-04-23,충청북도 제천시,2026년 지역특화 조림사업(옥전산곡지구),주식회사 대산환희임업,58334710,90.083,
R26BK01471867,2026-04-23,충청북도 단양군,(입찰대행)대강면 성금리 경로당 리모델링 건축 공사,다솔디자인 주식회사,50379800,91.086,
R26BK01473810,2026-04-23,경기도 용인시,고매IC출구 교통체계 개선공사(전기),주식회사 메가이엔지,92293140,90.511,
R26BK01477894,2026-04-21,서울특별시 도로사업소 강서도로사업소,쿨링로드(등촌역) 시설물 수리,레인보우스케이프(주),5223000,92.992,
R26BK01471798,2026-04-23,경상남도 함안군,칠원도서관 책마루 조성사업(통신),명진아이씨티 주식회사,293614080,90.438,
R26BK01473737,2026-04-23,전북특별자치도 익산시,낭산면 외성마을 안길정비공사,(유)도암건설,18276940,90.207,
R26BK01473048,2026-04-23,강원특별자치도 평창군,평창전통시장 기반시설 정비공사,청산건설(주),42653000,91.145,
R26BK01472313,2026-04-23,제주특별자치도 서귀포시,2026년 교통사고 잦은 곳 개선사업(법환동 760번지 일원),세운건설주식회사,185928000,91.099,
R26BK01470815,2026-04-23,충청남도 당진시,의회 외부 바닥 보수 및 공원 모래 포설 공사,하영건설 주식회사,42374550,89.986,
R26BK01472629,2026-04-23,충청북도 제천시,2026년 지역특화 조림사업(단돈지구),용태산림개발주식회사,113361000,89.912,
R26BK01477943,2026-04-23,국립공원공단 내장산국립공원백암사무소,2026년 내장산백암 피크닉존 조성사업,(주)에스에이치건설,23500000,94.0,
R26BK01472528,2026-04-23,충청북도 제천시,"하소천, 장평천, 고암천 꽃가꾸기사업",주식회사 신라,99472614,90.361,
R26BK01472203,2026-04-23,하동군산림조합,2026년 하동군 산불피해지 밀원수 조림사업,주식회사 백산임업,43689000,89.891,
R26BK01466389,2026-04-23,대구광역시 도시건설본부,서대구산단 스마트주차장 인프라구축사업(1단계) 지정폐기물(석면) 철거공사,대영건설 주식회사,411867550,90.305,
R26BK01468493,2026-04-23,부산광역시교육청 부산광역시북부교육지원청,신천초등학교 등 2교(양덕초) 냉난방기교체 및 기타 전기공사,(주)동진정보통신,266831863,90.383,
R26BK01473077,2026-04-23,충청북도 충주시 대소원면,공사 수의견적 제출 안내 공고(대소원 수주마을 배수로 정비),정안토건 주식회사,50446200,90.413,
R26BK01471991,2026-04-23,경기도 용인시,2026년 쌈지공원 조성공사,황동엘앤씨 주식회사,46898480,90.258,
R26BK01466168,2026-04-23,서울특별시 서대문구,2026년 통일로 노후 가로등 개량공사,대호건축주식회사,235405400,90.327,
R26BK01472078,2026-04-23,경상북도 상주시,계림 계산11통(화산들) 용배수로 정비공사,용호산업개발 주식회사,27558480,90.648,
R26BK01472775,2026-04-23,경기도 성남시,머내과학공원 산책로 재정비공사,주식회사 형호엘엔씨,135702900,90.42,
R26BK01472385,2026-04-23,포항시시설관리공단,연일빗물펌프장 유입수로 준설공사,주식회사 신명,68515450,90.359,75700000
R26BK01473604,2026-04-23,전북특별자치도 익산시,읍면동 마을안길보수 단가계약(3차),주식회사 거산,7131400,90.014,
R26BK01473354,2026-04-23,인천광역시 연수구,2026년 조림사업,옹진부천산림조합,21607000,90.014,24000000
R26BK01473515,2026-04-23,인천광역시 연수구,송도국제도시 보도 1구역(1~4공구) 제초공사(연간단가),알파건설(주),158637190,90.458,
R26BK01484790,2026-04-23,한국농어촌공사 전남지역본부 나주지사,2026년 공공임대용 농지매입사업 훼손농지복구사업(세지지구),정남건설 주식회사,13200000,88.0,
R26BK01470714,2026-04-23,대구광역시 북구,2026년 양버즘나무 등 병충해 방제공사,(주)일성조경,60355500,90.783,
R26BK01473667,2026-04-23,경기도 고양시,성라공원 시설 정비사업,주식회사 우신조경개발,47487100,90.265,
R26BK01472416,2026-04-23,경기도 군포시,2026년 신도시지역 쥐똥나무 등 관목 전정 및 수목하부 제초공사,지성조경,135786435,90.43,
R26BK01472234,2026-04-23,경상북도 상주시,화서 지산리 구거정비공사,주식회사 제이케이건설,103803000,90.523,
R26BK01473316,2026-04-23,경상남도 의령군,평촌마을 만들기사업,청암건설주식회사,105029600,90.895,
R26BK01473493,2026-04-23,경상남도 양산시,어린이공원 및 소공원 휴게시설 정비공사,주식회사 건우조경,55424700,90.163,
R26BK01471566,2026-04-23,충청북도 단양군,단양 석문 경관개선 수목정비 사업,(주)현대나무병원,45568700,91.193,
R26BK01473390,2026-04-23,전남광주통합특별시 서구,풍암생활체육공원 내 공공체육시설 개보수 사업,태화종합조경(주),62010967,90.268,
R26BK01457003,2026-04-23,경상북도 구미시 상하수도사업본부,하수도 맨홀추락방지시설 설치공사(원평8구역),(주)진웅건설,103529943,90.695,
R26BK01473538,2026-04-23,경기도 가평군,청평 파크골프장 조성공사,건희건설(주),3113024050,89.364,
R26BK01472518,2026-04-23,전북특별자치도 김제시,죽산배수지 구내배관 개선공사,유한회사 일우건설,63755000,92.704,
R26BK01473864,2026-04-23,강원특별자치도 춘천시,캠프페이지 문화공원 유지보수공사(토목),주식회사 공간드림,189102970,90.387,208323000
R26BK01483988,2026-04-23,서울특별시 어린이병원,어린이병원 본관동 관류보일러 교체 공사,주식회사 부-스타,18876500,95.0,
R26BK01473506,2026-04-23,경상북도 영주시,2026년 조경지 유지관리 공사(남부권역),주식회사 창조조경개발,98607000,90.523,
R26BK01471990,2026-04-23,강원특별자치도 춘천시,2026년 유수소통 지장물 정비사업(팔미천),주식회사 유성,110952996,90.205,
R26BK01473328,2026-04-23,경상북도 안동시,2026년 춘기 큰나무조림사업(임동박곡지구),주식회사 푸른청산림,144373300,89.889,
R26BK01468020,2026-04-23,전북특별자치도,동향119지역대 신축 건축공사,유한회사 한가람,929473000,90.292,
R26BK01473498,2026-04-23,충청북도 괴산군,푸른내귀농귀촌주택조성사업(통신)공사,삼원전력(주),155917081,90.785,
R26BK01468509,2026-04-23,경상남도 김해시,명동정수장 시설물 보수보강공사,삼복건설 주식회사,188053405,90.326,
R26BK01469697,2026-04-23,경기도 광주시 오포1동,2026년 풍수해 예방 오산천 소규모 준설사업,주식회사 한문건설,71692855,89.967,
R26BK01464574,2026-04-23,강원특별자치도,지방도463호선 하오터널 전기설비(트레이‧터널조명) 보수공사,우리전력 주식회사,656311498,90.468,
R26BK01469680,2026-04-23,경상남도 산청군,신등 가술취입보 재해복구사업(2공구),대성건설(주),127700000,90.381,
R26BK01481633,2026-04-22,한국농어촌공사 전남지역본부 진도지사,2026년 지산 외 2지구 용배수로 수문 보수공사,유일정공주식회사,20000000,91.074,
R26BK01469202,2026-04-23,인천광역시 상수도사업본부,2026년 배수지 수목관리 및 제초 공사,금강산생태조경디자인,141982689,90.424,158378000
R26BK01471599,2026-04-23,경기도 동두천시,2026년 녹지 잔디 관리공사,(주)이담조경,128227690,90.442,
R26BK01483345,2026-04-23,경북 영양군산림조합,2026년 산불피해지 복구조림사업(답곡1지구),영양임업 주식회사,27088000,92.001,
R26BK01471750,2026-04-23,경기도 안양시,안양 열가수분해설비(THP) 분해정비 공사,주식회사 에스엔씨,166685371,90.031,
R26BK01472148,2026-04-23,경기도교육청 경기도수원교육지원청,원천중 교사동 옥상 방수공사,기호건설 주식회사,146789000,90.399,163775000
R26BK01473501,2026-04-23,부산교통공사,금련산역 갤러리 화재예방안전진단 소방공사,원전전기주식회사,48993493,90.332,
R26BK01472216,2026-04-23,서울특별시,2026년 개포공동구 대체관로 구축공사(장기계속),신명탑건설(주),4970160000,88.888,
R26BK01474091,2026-04-23,전남광주통합특별시 순천시,해룡면 선월마을 안길 배수로 정비공사,경진건설(주),47562740,90.267,
R26BK01473133,2026-04-23,한국철도공사 회계통합센터,병점차량기지 검수고 석면철거 및 내부개량에 따른 전기공사,(주)이엠에스,96593930,90.302,
R26BK01472474,2026-04-23,산림청 북부지방산림청 수원국유림관리소,2026년 숲가꾸기(어린나무가꾸기) 사업(기번4),원적봉 국유림 영림단,73850000,90.402,81923000
R26BK01473473,2026-04-23,경기도 동두천시 시설사업소,종합운동장 행사용 분전반 설치 전기공사,주식회사 대흥전력,44476900,90.008,
R26BK01472398,2026-04-23,한국철도공사 회계통합센터,[영세율대상]경춘선 청평~상천 44.390km 등 16개소 재해예방 기타공사,주식회사효광엔지니어링,1807225000,89.43,
R26BK01468519,2026-04-23,충청남도 공주시,의당면 리도 208호(월곡리 19) 위험도로 정비사업,주식회사 우원,37571207,90.318,
R26BK01471667,2026-04-23,전남광주통합특별시 장흥군,장평 보성강 지방하천 유지관리사업,갈렙건설(주),92170800,90.438,
R26BK01469671,2026-04-23,경상남도 산청군,산청 공공 실내놀이터 조성사업 전기공사,홍수전설,42398054,90.295,
R26BK01472914,2026-04-23,경기도 김포시,2026년 배수펌프장 예초 및 관목전정 공사,(주)수려조경,62758560,90.392,
R26BK01464079,2026-04-23,해양수산부 국립해양측위정보원,소청도 eLoran 송신국 정비공사,(주)디에스텔레콤,71216980,90.14,
R26BK01467772,2026-04-22,서울시 강남구도시관리공단,강남구민회관 지하주차장 진출입 캐노피 교체공사,주식회사 현인테리어,121378000,90.026,
R26BK01471668,2026-04-23,전남광주통합특별시 곡성군,창정천 하천재해예방사업 및 퇴적토 준설사업,금강건설 유한회사,86268750,90.178,
R26BK01470847,2026-04-23,서울시설공단,2026년 청계천 유지용수 침전지 보수공사,주식회사 대명멀티텍,52064000,90.224,
R26BK01471387,2026-04-23,경기도 수원시 권선구,수원제3일반산업단지교 도로정비공사,씨시피건설주식회사,36890268,91.183,
R26BK01396619,2026-04-23,조달청,동해신항 석탄부두 건설공사,주식회사 동양건설산업,100500000000,86.905,
R26BK01466950,2026-04-23,충청남도교육청 충청남도보령교육지원청,미산중학교 지붕방수 및 기타공사,에스아이건설(주),57849540,90.273,
R26BK01465287,2026-04-23,경기도 고양시,장항동 893-1번지 일원 하수관로 정비공사,주식회사 삼광건설,219947000,90.652,
R26BK01473868,2026-04-23,경상북도 봉화군,봉성~명호 농어촌생활용수개발사업(본선)(총괄)(긴급),대세종합건설 주식회사,2391971370,89.861,
R26BK01472389,2026-04-23,전남광주통합특별시교육청 전남광주통합특별시광주동부교육지원청,서일초 본관동 및 후관동 방수공사 수의계약 안내공고,주식회사 경남건설,115280510,90.322,
R26BK01471513,2026-04-23,경기도 수원시 권선구,수원역고가도로교 도로정비공사,주현건설 주식회사,56813480,90.853,
R26BK01469629,2026-04-23,함평군농협쌀조합공동사업법인,고품질쌀유통활성화사업 벼건조저장시설 기계설비공사,주식회사 신흥강판,3097000000,91.007,
R26BK01472788,2026-04-23,경상북도 의성군,안티드론산업지원센터건립사업 조성부지 철거공사,주식회사 수성건설,155797900,90.044,
R26BK01467327,2026-04-23,전남광주통합특별시 상수도사업본부,2026년 고장 디지털계량기 교체공사(동북),효림건설 주식회사,258649000,90.542,
R26BK01472485,2026-04-23,경기도 고양시 일산동구,"쥐똥나무 철쭉류 등 관목 전정공사(중산, 식사, 풍동 등)",성일조경주식회사,66125000,90.332,
R26BK01467066,2026-04-23,한국농수산식품유통공사 서울경기지역본부,이천비축기지 D동 2층(13~14호실) 덕트 설치공사,아쿠아테크코리아(주),124932400,90.027,
R26BK01471645,2026-04-23,전남광주통합특별시 장흥군,용산 인암천 지방하천 유지관리사업,세영건설주식회사,87061700,90.294,
